Date,State,Latitude,Longitude,GDP_Before_COVID,GDP_During_COVID,Unemployment_Rate_Before,Unemployment_Rate_During,Health_Index,Vaccination_Rate,Inflation_Rate
2019-09-28,Odisha,20.9517,85.0985,28870.6,27383.97,8,12.7186072672592,82.36,93.8,6.08
2019-09-28,Rajasthan,27.0238,74.2179,39920.2,33810.1,5.28,11.1617301299616,61.285,39.025,5.765
2019-09-28,Sikkim,27.533,88.5122,57257.46,52206.065,3.705,7.13529772830819,60.04,70,4.615
2019-09-28,Telangana,18.1124,79.0193,76716.17,64841.58,3.51,13.6520876705466,52.84,28.1,7.24
2019-09-28,Uttarakhand,30.0668,79.0193,47578.6666666667,40312.9666666667,5.88333333333333,11.6097257464758,68,57.4966666666667,6.64333333333333
2019-09-28,West Bengal,22.9868,87.855,70523.62,54946.59,5.54,15.3130214814392,92.18,50.14,3.12
2019-10-28,Andhra Pradesh,15.9129,79.74,66546.1766666667,44194.1933333333,6.03666666666667,12.7989357964798,51.3233333333333,68.5733333333333,5.85
2019-10-28,Assam,26.2006,92.9376,49362.7666666667,32859.0533333333,6.35666666666667,10.428676391025,74.55,20.12,6.37666666666667
2019-10-28,Bihar,25.0961,85.3131,46015.38,37432.635,6.41,13.7122956622447,51.565,48.19,7.425
2019-10-28,Chhattisgarh,21.2787,81.8661,59114.52,49231.34,6.115,10.8071659632852,73.57,97.9,4.425
2019-10-28,Delhi,28.7041,77.1025,71694.61,53837.77,5.63,11.7784760656055,45.56,70.83,8.57
2019-10-28,Gujarat,22.2587,71.1924,76113.415,68375.87,5.11,9.4182112556119,53.83,38.04,6.57
2019-10-28,Haryana,29.0588,76.0856,8510.47,6322.03,5.99,17.4960637157987,50.93,96.67,4.32
2019-10-28,Himachal Pradesh,31.1048,77.1734,59696.025,44067.09,5.73,10.2557604226561,61.365,41.025,5.085
2019-10-28,Jharkhand,23.6102,85.2799,3513.25,3110.03,5.91,13.7173713979735,56.98,0.64,3.45
2019-10-28,Karnataka,15.3173,75.7139,18309.02,15813.78,8.53,19.5698169658929,71.9,71.64,8.13
2019-10-28,Madhya Pradesh,22.9734,78.6569,65427.078,48365.898,6.56,15.866464236329,70.05,51.886,5.414
2019-10-28,Maharashtra,19.7515,75.7139,17917.87,12693.6,9.4,12.0899000871046,49.08,23.68,4.41
2019-10-28,Nagaland,26.1584,94.5624,40453.7266666667,28267.4166666667,8.3,14.4018356640374,59.5233333333333,63.94,5.25666666666667
2019-10-28,Odisha,20.9517,85.0985,39634.1266666667,26675.7633333333,5.35333333333333,14.1754951165967,55.8366666666667,52.1233333333333,5.39
2019-10-28,Punjab,31.1471,75.3412,43503.256,37602.768,6.418,12.3703778570744,40.974,58.474,6.234
2019-10-28,Rajasthan,27.0238,74.2179,17001.24,10947.82,7.5,15.9471997738182,62.09,28.23,5.25
2019-10-28,Sikkim,27.533,88.5122,59375.32,48394.475,6.155,14.0741332892382,58.5625,63.285,5.8775
2019-10-28,Telangana,18.1124,79.0193,75577.115,59456.59,7.095,17.6652486276366,66.02,47.955,5.95
2019-10-28,Tripura,23.9408,91.9882,45322.3866666667,39593.1,3.92666666666667,13.7993567345541,66.6166666666667,71.6833333333333,6.76333333333333
2019-10-28,Uttar Pradesh,26.8467,80.9462,35474.1375,23980.9225,7.5675,13.7652950384761,65.8975,47.5175,7.3525
2019-10-28,Uttarakhand,30.0668,79.0193,68583.3033333333,49582.5,6.84,13.1464301196713,76.4666666666667,61.3633333333333,4.92333333333333
2019-11-27,Andhra Pradesh,15.9129,79.74,52154.4375,37341.8725,6.085,16.7589733471588,67.1,51.115,6.835
2019-11-27,Arunachal Pradesh,28.218,94.7278,73903.8,50839.11,9.11,18.6643727251558,54.34,49.71,8.31
2019-11-27,Assam,26.2006,92.9376,87187.26,61851.45,4.28,9.65237750835842,72.59,23.53,3.7
2019-11-27,Bihar,25.0961,85.3131,48735.64,37154.135,8.045,16.3514218627973,67.88,33.71,7.62
2019-11-27,Chhattisgarh,21.2787,81.8661,64489.3133333333,48522.3133333333,7.36,13.0292845285627,45.1,73.98,5.10333333333333
2019-11-27,Delhi,28.7041,77.1025,46165.565,30202.625,8.465,14.1149309618808,50.675,55.345,7.01
2019-11-27,Goa,15.2993,74.124,38887.18,26885.1633333333,6.30333333333333,13.3303014359624,67.2166666666667,68.3866666666667,5.24333333333333
2019-11-27,Gujarat,22.2587,71.1924,38092.15,34231.95,9.955,19.5594500222436,66.175,74.29,3.415
2019-11-27,Haryana,29.0588,76.0856,64473.62,56546.29,4.65,6.91446902597668,34.53,94.38,3.94
2019-11-27,Himachal Pradesh,31.1048,77.1734,78996.965,63644.265,5.87,12.0090371002779,71.52,73.51,7.75
2019-11-27,Kerala,10.8505,76.2711,35348.37,27617.78,3.49,14.5209750704931,56.19,35.18,4.38
2019-11-27,Madhya Pradesh,22.9734,78.6569,58070.5966666667,40997.7933333333,7.84333333333333,15.5031706997695,61.7766666666667,62.0133333333333,4.39
2019-11-27,Maharashtra,19.7515,75.7139,71389.975,52220.36,5.595,12.8766783141307,38.935,54.805,6.405
2019-11-27,Manipur,24.6637,93.9063,45490.57,37908.245,3.63,7.3951679377182,92.37,52.69,4.15
2019-11-27,Meghalaya,25.467,91.3662,56157.095,45741.7425,6,14.5633886872075,55.865,49.985,5.785
2019-11-27,Odisha,20.9517,85.0985,7894.47,7166.19,9.21,18.1907433847865,69.97,8.12,3.26
2019-11-27,Punjab,31.1471,75.3412,78381.79,71235.035,7.2,12.1316919263096,62.185,85.905,8.16
2019-11-27,Sikkim,27.533,88.5122,22304.89,18239.515,7.285,15.1956466490283,62.34,22.95,4.33
2019-11-27,Tamil Nadu,11.1271,78.6569,14914.74,11840.78,6.13,17.211895956965,51.79,47.22,3.43
2019-11-27,Telangana,18.1124,79.0193,35173.03,26556.97,4.965,11.5577430020505,60.83,38.56,6.77
2019-11-27,Tripura,23.9408,91.9882,51227.7266666667,39026.99,5.93,12.3824017198802,57.1966666666667,38.05,4.54666666666667
2019-11-27,Uttar Pradesh,26.8467,80.9462,58471.4,50692.645,5.4275,14.7133841684935,63.2175,49.8075,6.6975
2019-11-27,Uttarakhand,30.0668,79.0193,64937.4733333333,43347.0233333333,4.90333333333333,13.0508681788201,57.1666666666667,69.44,4.77666666666667
2019-11-27,West Bengal,22.9868,87.855,62393.13,54906.03,8.26,12.5442585230842,70.13,50.5,6.79
2019-12-27,Andhra Pradesh,15.9129,79.74,53024.62,41829.2666666667,5.97333333333333,12.1547794003764,57.4466666666667,51.2666666666667,6.19333333333333
2019-12-27,Arunachal Pradesh,28.218,94.7278,24640.82,18326.34,7.02,16.1993702362257,67.64,72.23,8.52
2019-12-27,Assam,26.2006,92.9376,60749.235,46753.33,6.45,9.15515144148429,61.025,84.225,4.24
2019-12-27,Chhattisgarh,21.2787,81.8661,55836.6066666667,47294.4633333333,6.83333333333333,13.8644453070428,83.7533333333333,33.6733333333333,6.59333333333333
2019-12-27,Delhi,28.7041,77.1025,26396.48,21123.6,5.68,17.5687571213754,70.75,43.42,4.87
2019-12-27,Goa,15.2993,74.124,74012.62,48042.6,5.53,16.1723060226156,30.17,31.58,6.7
2019-12-27,Gujarat,22.2587,71.1924,47869.92,42926.57,3.785,12.3467775221292,48.8,6.905,7.15
2019-12-27,Haryana,29.0588,76.0856,37671.225,26202.845,4.97,13.9972404507114,87.44,41.565,5.775
2019-12-27,Himachal Pradesh,31.1048,77.1734,16847.09,15285.56,9.6,16.9487275575876,31.17,76.8,4.4
2019-12-27,Jharkhand,23.6102,85.2799,36485.505,25610.195,8.035,14.2088382028385,57.155,44.6,5.755
2019-12-27,Karnataka,15.3173,75.7139,61036.48,53074.6,9.84,12.3316082915505,38.77,21.78,8.83
2019-12-27,Madhya Pradesh,22.9734,78.6569,37730.68,30010.05,6.96333333333333,13.5208709040075,44.37,48.7966666666667,5.47
2019-12-27,Maharashtra,19.7515,75.7139,69298.95,61006.815,6.245,12.1323993161631,57.245,32.1,3.7
2019-12-27,Manipur,24.6637,93.9063,50113.34,36644.46,7.195,15.0579974789583,76.69,79.355,4.835
2019-12-27,Meghalaya,25.467,91.3662,31750.4366666667,23141.1066666667,5.73,11.2102275164181,74.85,61.65,5.22333333333333
2019-12-27,Nagaland,26.1584,94.5624,58142.79,41269.53,6.36,15.2897179377367,94.25,58.14,8.47
2019-12-27,Odisha,20.9517,85.0985,53012.735,48544.805,7.41,13.3627659933689,61.96,73.585,8.875
2019-12-27,Punjab,31.1471,75.3412,56678.4433333333,46079.1066666667,6.08333333333333,13.2116777142737,48.4766666666667,43.31,6.51666666666667
2019-12-27,Rajasthan,27.0238,74.2179,44562.47,32791.04,5.965,10.2039913684412,54.36,29.695,5.535
2019-12-27,Sikkim,27.533,88.5122,29130.82,23567.2575,5.96,14.8081174187956,53.4875,35.0325,6.4275
2019-12-27,Tamil Nadu,11.1271,78.6569,81467.16,70522.2,3.51,9.32408809903123,83.54,27.5,4.97
2019-12-27,Telangana,18.1124,79.0193,84487.845,61533.665,6.195,15.3116701804603,72.275,80.005,6.055
2019-12-27,Tripura,23.9408,91.9882,35567.51,28481.1025,5.5325,9.76505637566236,62.0875,64.6525,5.6425
2019-12-27,Uttar Pradesh,26.8467,80.9462,60863.53,49419.6566666667,4.47333333333333,12.0515682535289,65.47,52.5633333333333,5.92
2019-12-27,Uttarakhand,30.0668,79.0193,85262.53,58913.57,7.88,11.1618807281046,45.62,6.85,8.28
2020-01-26,Andhra Pradesh,15.9129,79.74,47988.46,36922.67,9.22,17.4878381705184,91.05,98.4,4.6
2020-01-26,Arunachal Pradesh,28.218,94.7278,9882.255,6767.19,8.135,17.5882747533638,57.525,92.405,5.955
2020-01-26,Assam,26.2006,92.9376,55073.865,48767.535,9.435,12.7790487690008,51.31,60.825,3.14
2020-01-26,Bihar,25.0961,85.3131,73305.15,55652.8266666667,6.24,12.303355190248,80.79,53.25,5.94666666666667
2020-01-26,Chhattisgarh,21.2787,81.8661,76400.34,68578.61,8.3,16.9938542366987,57.08,41.68,5.52
2020-01-26,Delhi,28.7041,77.1025,12176.775,9412.275,6.69,13.1701884999603,79.92,54.71,4.41
2020-01-26,Goa,15.2993,74.124,49508.29,41616.34,8.185,15.6754958484444,54.29,52.49,6.25
2020-01-26,Gujarat,22.2587,71.1924,53126.58,35526.32,5.095,10.3087615977033,69.355,56.3,5.74
2020-01-26,Haryana,29.0588,76.0856,53774.85,44396.205,7.455,14.9069176249792,78.635,56.24,4.7
2020-01-26,Himachal Pradesh,31.1048,77.1734,52670.99,34653.365,6.585,10.9587720021643,64.505,51.37,6.23
2020-01-26,Jharkhand,23.6102,85.2799,43368.1116666667,34135.6966666667,5.81666666666667,11.7195168485732,60.2033333333333,43.2733333333333,7.06166666666667
2020-01-26,Karnataka,15.3173,75.7139,51445.25,35832.7533333333,7.14666666666667,12.1253253963748,72.9866666666667,51.8433333333333,6.29
2020-01-26,Kerala,10.8505,76.2711,81667.69,50508.84,8.66,11.8891118254225,87.23,67.52,3.8
2020-01-26,Madhya Pradesh,22.9734,78.6569,57781.545,49514.045,4.965,11.2432732864382,64.045,37.92,5.225
2020-01-26,Maharashtra,19.7515,75.7139,59891.095,40863.975,6.635,14.1584313256952,77.25,41.35,5.315
2020-01-26,Manipur,24.6637,93.9063,73627.82,54379.89,3.79,12.7448845917765,36.68,42.05,4.73
2020-01-26,Meghalaya,25.467,91.3662,44609.1,33968.855,6.585,18.3451704156164,50.03,57.975,4.86
2020-01-26,Nagaland,26.1584,94.5624,5330.17,4383.94,5.61,7.66025503365312,93.95,97.59,3.56
2020-01-26,Odisha,20.9517,85.0985,79958.35,68542.22,8.96,17.673680088968,87.02,13.02,7.37
2020-01-26,Punjab,31.1471,75.3412,32375.28,23336.66,3.58,9.83356496269984,92.18,59.55,5.57
2020-01-26,Rajasthan,27.0238,74.2179,25685.69,19625.675,7.985,11.363494695219,55.01,75.545,5.175
2020-01-26,Sikkim,27.533,88.5122,1910.51,1686.03,5.64,7.95056876035156,46.66,67.67,4.4
2020-01-26,Tamil Nadu,11.1271,78.6569,42772.69,32256.53,7.57,12.236938075711,57.07,58.86,6.32666666666667
2020-01-26,Tripura,23.9408,91.9882,53208.99,43407.255,5.68,12.847322354457,62.4,24.44,7.7
2020-01-26,Uttarakhand,30.0668,79.0193,73871.015,52689.42,5.245,14.7845513230005,50.495,54.855,5.745
2020-01-26,West Bengal,22.9868,87.855,56638.1,44754.0566666667,7.54,12.8999004541023,56.7166666666667,61.8266666666667,4.3
2020-02-25,Andhra Pradesh,15.9129,79.74,35583.47,30000.93,7.86,14.5535170285198,77.79,70.64,7.065
2020-02-25,Arunachal Pradesh,28.218,94.7278,10685.0566666667,7582.75,8.09,15.072559895346,61.7433333333333,53.5033333333333,6.60666666666667
2020-02-25,Assam,26.2006,92.9376,42484.42,26543.71,5.485,12.6143607489147,66.26,44.375,7.395
2020-02-25,Chhattisgarh,21.2787,81.8661,27655.08,21640.3,3.12,10.5098087445012,55.59,93.98,6.18
2020-02-25,Delhi,28.7041,77.1025,41890.6425,33304.995,6.715,14.0871523578744,51.975,87.48,6.285
2020-02-25,Goa,15.2993,74.124,65343.76,43275.295,9.515,15.423794340512,41.125,75.745,7.72
2020-02-25,Gujarat,22.2587,71.1924,21580.565,18250.28,6.82,11.4551094474295,71.54,5.9,6.65
2020-02-25,Haryana,29.0588,76.0856,49987.8075,37833.92,7.3225,12.992240602402,63.0925,61.605,5.41
2020-02-25,Himachal Pradesh,31.1048,77.1734,7364.09,4707.775,7.375,15.0234113695893,67.745,18.645,6.09
2020-02-25,Jharkhand,23.6102,85.2799,23299.865,18784.52,6.41,12.0417326197878,57.6,44.87,6.55
2020-02-25,Maharashtra,19.7515,75.7139,37385.91,30533.46,6.93,17.302191429587,77.5,76.7,3.51
2020-02-25,Manipur,24.6637,93.9063,35373.5333333333,27565.9633333333,9.08333333333333,15.9348975178517,46.67,16.05,6.68666666666667
2020-02-25,Meghalaya,25.467,91.3662,44055.715,34512.9,5.81,14.6245675352617,80.405,62.155,6.9
2020-02-25,Nagaland,26.1584,94.5624,68712.7166666667,57378.5633333333,5.4,11.4804336772493,71.5866666666667,79.3966666666667,5.44
2020-02-25,Odisha,20.9517,85.0985,25662.455,18175.9325,5.44,12.6868363670611,49.8875,55.0925,5.79
2020-02-25,Punjab,31.1471,75.3412,30838.395,22699.29,5.76,13.331253073438,57.91,50.78,6.51
2020-02-25,Sikkim,27.533,88.5122,36417.125,26810.845,6.745,13.6967984198052,51.025,42.955,3.855
2020-02-25,Tamil Nadu,11.1271,78.6569,69674.54,65949.61,8.41,19.3011935572744,38.75,68.22,7.38
2020-02-25,Telangana,18.1124,79.0193,53747.84,44126.775,8.315,15.7740301199811,56.625,57.1,3.5
2020-02-25,Tripura,23.9408,91.9882,59412.285,51681.865,7.21,13.5104277421379,72.775,41.915,5.175
2020-02-25,Uttar Pradesh,26.8467,80.9462,30683.7,24626.205,6.025,13.1115328470181,68.22,67.425,6.645
2020-02-25,Uttarakhand,30.0668,79.0193,69207.4433333333,54553.6666666667,6.31333333333333,12.9365075557994,52.99,87.1933333333333,5.77
2020-02-25,West Bengal,22.9868,87.855,17779.78,16377.31,9.04,13.5120607373888,78.43,72.27,3.44
2020-03-26,Andhra Pradesh,15.9129,79.74,73585.3225,51856.71,5.9725,13.7698236099418,54.6,41.4725,6.7275
2020-03-26,Arunachal Pradesh,28.218,94.7278,56305.6,36709.98,7.05,11.0248628165203,61.57,99.85,7.17
2020-03-26,Assam,26.2006,92.9376,57883,46284.15,7.04,15.892023643401,75.14,86.66,5.67
2020-03-26,Bihar,25.0961,85.3131,31956.88,24636.49,7.62,14.0629952397582,49.6066666666667,47.0366666666667,5.29666666666667
2020-03-26,Chhattisgarh,21.2787,81.8661,75699.74,46415.29,9.07,19.9192674684497,43.47,9.32,3.84
2020-03-26,Delhi,28.7041,77.1025,29675.535,25517.25,4.445,10.0307119778198,64.31,54.89,5.075
2020-03-26,Goa,15.2993,74.124,51943.4333333333,40217.9033333333,6.82,15.748255932371,59.8433333333333,36.0266666666667,6.02666666666667
2020-03-26,Gujarat,22.2587,71.1924,83867.07,76338.59,6.33,14.1296782020314,51.9,14.81,3.17
2020-03-26,Haryana,29.0588,76.0856,24947.49,18624.38,5.12,14.4793539193745,72.26,33.73,7.29
2020-03-26,Himachal Pradesh,31.1048,77.1734,85792.49,58694.04,9.97,18.9499047149779,38.13,86.08,7.69
2020-03-26,Karnataka,15.3173,75.7139,36318.58,22717.84,5.3,14.5061629066372,90.78,4.01,4.32
2020-03-26,Kerala,10.8505,76.2711,16960.91,10199.22,9.06,12.848410685078,44.12,35.02,8.34
2020-03-26,Madhya Pradesh,22.9734,78.6569,65801.965,55019.86,9.025,16.1264001079133,74.23,38.86,7.605
2020-03-26,Maharashtra,19.7515,75.7139,53175.54,45156.28,6.485,14.3178635819353,72.385,18.73,7.88
2020-03-26,Manipur,24.6637,93.9063,87842.85,59906.29,7.78,15.2602149722914,85.62,37.16,8.99
2020-03-26,Meghalaya,25.467,91.3662,25421.21,15685.98,5.51,10.1697406465411,45.39,96.23,6.62
2020-03-26,Nagaland,26.1584,94.5624,48078.5775,31199.66,6.9375,13.8133216636486,69.6825,40.335,5.7325
2020-03-26,Punjab,31.1471,75.3412,44948.475,32898.4675,5.555,13.7394416039095,73.635,60.69,6.8675
2020-03-26,Rajasthan,27.0238,74.2179,82780.7,61316.45,9.27,15.3416429846713,37.66,70.03,6.59
2020-03-26,Sikkim,27.533,88.5122,55634.64,47026.395,7.61,13.5599459275873,82.2475,57.5475,6.1
2020-03-26,Tamil Nadu,11.1271,78.6569,48981.19,37457.8533333333,5.8,12.5237587713561,59.8233333333333,51.3333333333333,6.98333333333333
2020-03-26,Telangana,18.1124,79.0193,86933.48,76375.3,7.485,15.2829573762742,72.01,14.21,5.56
2020-03-26,Tripura,23.9408,91.9882,48985.0333333333,33892.4833333333,7.32666666666667,15.9151424912802,75.95,34.0033333333333,6.22666666666667
2020-03-26,Uttarakhand,30.0668,79.0193,41666.75,31984.39,7.765,13.8757894710529,68.275,26.305,5.935
2020-03-26,West Bengal,22.9868,87.855,28356.945,23151.02,8.37,18.8189717386939,81.09,40.975,5.83
2020-04-25,Andhra Pradesh,15.9129,79.74,14214.52,9574.01,8.9,19.8925030698156,60.57,35.08,3.26
2020-04-25,Arunachal Pradesh,28.218,94.7278,30225.59,24051.62,7.835,15.2905371092111,57.915,72.83,3.84
2020-04-25,Assam,26.2006,92.9376,26626.396,18127.152,6.306,13.8698412985949,41.742,57.06,6.692
2020-04-25,Bihar,25.0961,85.3131,72796.7233333333,54377.92,7.37,14.9508178062766,59.9966666666667,58.3033333333333,7.39333333333333
2020-04-25,Chhattisgarh,21.2787,81.8661,58781.96,38504.87,7.06,11.1551922431253,91.95,45.26,6.91
2020-04-25,Goa,15.2993,74.124,50361.5733333333,38887.7033333333,5.84333333333333,10.7660070358283,54.6866666666667,51.9533333333333,5.78
2020-04-25,Gujarat,22.2587,71.1924,23876.4,17404.02,4.43,11.5792750886067,87.76,41.12,6.89
2020-04-25,Haryana,29.0588,76.0856,38385.0225,30265.2075,6.675,14.5175079736593,59.7575,74.9475,5.2125
2020-04-25,Jharkhand,23.6102,85.2799,54902.8466666667,43399.8366666667,6.11,13.5356647372995,68.0466666666667,62.0533333333333,4.87666666666667
2020-04-25,Karnataka,15.3173,75.7139,35745.575,32762.695,8.29,14.2059092577137,58.47,74.065,5.21
2020-04-25,Kerala,10.8505,76.2711,54382.3233333333,36850.6766666667,6.4,14.2015346474797,74.5266666666667,36.8666666666667,6.61666666666667
2020-04-25,Madhya Pradesh,22.9734,78.6569,30202.4133333333,22885.3,4.38,11.7236189382041,68.64,63.1,6.47333333333333
2020-04-25,Maharashtra,19.7515,75.7139,44170.2866666667,36798.7533333333,5.82666666666667,10.4688470840698,44.5733333333333,66.59,7.28666666666667
2020-04-25,Nagaland,26.1584,94.5624,81945.41,64499.0166666667,5.95,10.5915293649472,71.0033333333333,55.8033333333333,3.57
2020-04-25,Punjab,31.1471,75.3412,38639.37,25202.04,3.59,11.8903457754244,36.04,29.27,5.99
2020-04-25,Rajasthan,27.0238,74.2179,88310.85,72945.09,5.27,7.74583192546112,62.3,88.39,6.71
2020-04-25,Sikkim,27.533,88.5122,31696.5175,20839.3475,5.6725,14.0920119121454,46.615,30.4425,6.105
2020-04-25,Tamil Nadu,11.1271,78.6569,3689.57,3420.56,5.35,10.092618501589,82.58,47.05,5.93
2020-04-25,Telangana,18.1124,79.0193,59912.72,56097.6,3.35,6.20200477559662,76.99,68.26,5.14
2020-04-25,Tripura,23.9408,91.9882,50019.62,40974.065,8.39,16.014939368591,68.235,79.06,5.95
2020-04-25,Uttar Pradesh,26.8467,80.9462,60053.02,46612.585,3.325,11.7312856284451,65.58,31.4,6.31
2020-04-25,Uttarakhand,30.0668,79.0193,26671.085,21130.305,4.59,10.5427475312026,51.685,80.75,5.96
2020-04-25,West Bengal,22.9868,87.855,34973.57,28285.35,4.32,15.4279791104887,49.72,58.83,4.66
2020-05-25,Andhra Pradesh,15.9129,79.74,20929.9,14140.47,5.68,13.3345636607411,60.52,38.26,5.91
2020-05-25,Arunachal Pradesh,28.218,94.7278,44148.12,38953.495,7.89,14.0896647528114,69.86,43.105,5.38
2020-05-25,Assam,26.2006,92.9376,21855.56,17793.5,6.26,16.4310213300261,92.15,86.73,5.76
2020-05-25,Bihar,25.0961,85.3131,79653.02,49940.97,7.47,17.1640114567454,76.895,72.69,4.425
2020-05-25,Chhattisgarh,21.2787,81.8661,45632.6233333333,36016.0166666667,6.72,12.1574449885538,77.6833333333333,52.6166666666667,5.86333333333333
2020-05-25,Delhi,28.7041,77.1025,62716.1433333333,58238.46,6.94333333333333,13.4600780558799,64.5166666666667,57.1033333333333,5.59333333333333
2020-05-25,Goa,15.2993,74.124,18462.31,12337.28,6.02,12.3380510078591,30.09,7.26,5.64
2020-05-25,Haryana,29.0588,76.0856,68594.755,57732.96,6.51,14.6594721265564,43.08,87.83,7.265
2020-05-25,Himachal Pradesh,31.1048,77.1734,48961.96,40748.485,6.085,14.2748597912812,72.53,76.185,8.465
2020-05-25,Jharkhand,23.6102,85.2799,86958.86,62073.31,9.58,21.4441401848289,33.26,72.11,7.38
2020-05-25,Karnataka,15.3173,75.7139,39474.3425,29451.2325,5.695,11.3736845614485,55.6875,55.2625,6.3
2020-05-25,Kerala,10.8505,76.2711,7455.25,5264.79,8.36,15.8361198414281,89.02,98.01,3.85
2020-05-25,Madhya Pradesh,22.9734,78.6569,32318.92,26879.245,6.905,17.8390439885147,66.875,52.41,5.355
2020-05-25,Maharashtra,19.7515,75.7139,60646.72,51666.51,5.235,11.2564243975716,68.07,96.7,7.42
2020-05-25,Manipur,24.6637,93.9063,26530.88,21368.71,9.25,12.5532394670233,63.63,58.62,5.1
2020-05-25,Meghalaya,25.467,91.3662,76293.42,67986.69,7.605,15.1627167409397,65.715,3.64,4.68
2020-05-25,Nagaland,26.1584,94.5624,40210.905,26591.91,8.485,19.2759057548237,59.055,42.51,4.09
2020-05-25,Odisha,20.9517,85.0985,23769.4066666667,16340.5066666667,5.15,12.5039146714667,45.6966666666667,51.9066666666667,5.21
2020-05-25,Punjab,31.1471,75.3412,4860.61,3549.36,4.27,8.39027850502229,76.17,31.19,4.17
2020-05-25,Sikkim,27.533,88.5122,67746.105,50747.785,6.615,13.7258094230811,51.61,56.52,4.15
2020-05-25,Tamil Nadu,11.1271,78.6569,35391.42,28665.052,6.366,13.9710452401913,61.722,63.038,5.19
2020-05-25,Telangana,18.1124,79.0193,73188.18,64774.05,9.31,13.0558398467636,50.41,20.45,6.42
2020-05-25,Tripura,23.9408,91.9882,49228.02,44232.195,5.95,13.5745264069769,58.775,73.165,7.95
2020-05-25,Uttar Pradesh,26.8467,80.9462,80373.42,63081.6233333333,3.99,9.81576696685132,64.9333333333333,31.2566666666667,5.41666666666667
2020-05-25,Uttarakhand,30.0668,79.0193,19517.33,17102.11,7.52,13.1681809630786,56.34,28.39,8.95
2020-05-25,West Bengal,22.9868,87.855,98208.86,64903.87,6.84,15.8092659115866,77.135,66.565,5.025
2020-06-24,Andhra Pradesh,15.9129,79.74,34040.495,30030.66,6.09,15.1848865177008,40.17,71.55,4.28
2020-06-24,Arunachal Pradesh,28.218,94.7278,30825.26,28366.96,9.02,19.2303194709643,50.82,76.87,3.67
2020-06-24,Assam,26.2006,92.9376,50651.065,34296.085,4.675,13.7870927042628,64.74,35.64,7.12
2020-06-24,Bihar,25.0961,85.3131,39128.9866666667,28015.32,5.60333333333333,14.457415929798,55.9333333333333,71.5866666666667,4.62
2020-06-24,Chhattisgarh,21.2787,81.8661,45927.16,35639.7875,6.9375,12.7471020519963,74.6825,67.2725,6.2325
2020-06-24,Delhi,28.7041,77.1025,37150.395,30671.56,4.045,11.2993198191316,65.63,75.95,5.5
2020-06-24,Goa,15.2993,74.124,60128.2025,44181.8325,5.695,12.9649682777305,48.9275,63.0075,5.395
2020-06-24,Gujarat,22.2587,71.1924,95102.57,68289.89,6.01,15.9483591214862,90.63,47.97,3.29
2020-06-24,Haryana,29.0588,76.0856,24365.425,16661.095,5.225,13.8126372293002,50.17,47.725,6.705
2020-06-24,Himachal Pradesh,31.1048,77.1734,33044.24,23386.35,4.63,15.3639145790922,78.64,62.91,4.33
2020-06-24,Jharkhand,23.6102,85.2799,35858.345,29505.74,5.95,15.5404952583503,71.635,16.29,7.945
2020-06-24,Karnataka,15.3173,75.7139,40118.64,37653.15,8.86,18.0150595462113,71.1,55.72,4.12
2020-06-24,Kerala,10.8505,76.2711,44474.36,36277.97,3.27,11.5611757863427,64.1,28.61,7.72
2020-06-24,Madhya Pradesh,22.9734,78.6569,22065.2933333333,17594.75,7.72666666666667,15.0782373210764,56.0466666666667,75.4933333333333,7.19333333333333
2020-06-24,Maharashtra,19.7515,75.7139,61370.1933333333,48693.91,7.12333333333333,14.0302376330228,77.96,12.74,6.10333333333333
2020-06-24,Manipur,24.6637,93.9063,60571.515,46982.445,5.46,13.1454975819049,64.285,76.645,7.03
2020-06-24,Meghalaya,25.467,91.3662,21933.35,17646.63,5.29,13.7385604342973,54.6,76.16,6.97
2020-06-24,Nagaland,26.1584,94.5624,58955.17,47378.255,5.975,15.9890483434604,76.25,72.525,4.23
2020-06-24,Punjab,31.1471,75.3412,36746.16,26494.52,5.45,16.5006063909813,70.37,78.375,8.255
2020-06-24,Rajasthan,27.0238,74.2179,51019.98,30612.2,9.71,14.4011975263801,48.89,5.16,5.65
2020-06-24,Sikkim,27.533,88.5122,44333.4966666667,32616.82,4.86666666666667,11.9719610694572,66.2766666666667,49.54,4.99666666666667
2020-06-24,Tamil Nadu,11.1271,78.6569,60850.05,53063.33,5.975,16.6609350262331,49.715,45.295,5.715
2020-06-24,Telangana,18.1124,79.0193,61364.2366666667,47888.6966666667,4.98333333333333,12.230723560686,48.7766666666667,65.9433333333333,5.68333333333333
2020-06-24,Tripura,23.9408,91.9882,65576.87,48116.58,7.72,12.5806005165929,62.01,50.37,7.29
2020-06-24,Uttar Pradesh,26.8467,80.9462,27195.965,25599.4,5.045,7.19723901928792,45.3,49.1,6.05
2020-06-24,Uttarakhand,30.0668,79.0193,96348.4,72749,8.66,17.4454734141816,75.97,74.67,5.85
2020-07-24,Andhra Pradesh,15.9129,79.74,56729.4533333333,45190.8166666667,6.84,14.2360372350498,80.41,22.5166666666667,7.17666666666667
2020-07-24,Assam,26.2006,92.9376,71778.31,51490.26,6.045,10.603352564183,54.715,90.2,4.7
2020-07-24,Chhattisgarh,21.2787,81.8661,66869.28,44636.955,8.115,12.9989393003492,67.285,44.865,3.265
